HostName,TimeStamp,AM,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,AM,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,AM,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
bigdata-proj-w-0,122,AM,0.00,1604.00,1766.00,0.00,1739.00,0.00,0.00,0.00,0.00,AM,11762420,3642276,23.64,205752,670088,4163172,27.03,3099332,359584,4024,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,123,AM,0.00,2044.00,2615.00,0.00,1863.00,0.00,0.00,0.00,0.00,AM,11760064,3644632,23.66,205784,670356,4163172,27.03,3103328,359848,4120,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,124,AM,0.00,1728.00,31679.00,0.00,4016.00,0.00,0.00,0.00,0.00,AM,11649864,3754832,24.37,205808,671776,4274124,27.75,3215420,361196,5184,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,125,AM,0.00,2364.00,2608.00,0.00,2012.00,0.00,0.00,0.00,0.00,AM,11647508,3757188,24.39,205812,671788,4297348,27.90,3217380,361336,5020,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,126,AM,0.00,2144.00,462.00,0.00,1099.00,0.00,0.00,0.00,0.00,AM,11646288,3758408,24.40,205816,672332,4295836,27.89,3217652,361828,5176,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,127,AM,0.00,2160.00,11992.00,0.00,1879.00,0.00,0.00,0.00,0.00,AM,11605972,3798724,24.66,205836,672616,4312500,27.99,3258872,362096,5216,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,128,AM,0.00,2544.00,1820.00,0.00,2224.00,0.00,0.00,0.00,0.00,AM,11604384,3800312,24.67,205856,672888,4312500,27.99,3259736,362428,5064,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,129,AM,0.00,1984.00,1797.00,0.00,1806.00,0.00,0.00,0.00,0.00,AM,11596912,3807784,24.72,205892,673116,4312500,27.99,3260304,362652,5092,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,130,AM,0.00,2196.00,26344.00,0.00,1914.00,0.00,0.00,0.00,0.00,AM,11496212,3908484,25.37,205908,673524,4400256,28.56,3359256,363008,5128,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,131,AM,0.00,2436.00,3446.00,0.00,4128.00,0.00,0.00,0.00,0.00,AM,11499192,3905504,25.35,205944,674920,4373028,28.39,3358660,364340,6276,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,132,AM,0.00,2144.00,2901.00,0.00,2371.00,0.00,0.00,0.00,0.00,AM,11496012,3908684,25.37,205960,675288,4392852,28.52,3360228,364668,6328,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,133,AM,0.00,2544.00,6497.00,0.00,2234.00,0.00,0.00,0.00,0.00,AM,11476564,3928132,25.50,205988,675576,4392852,28.52,3379620,365028,6304,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,134,AM,0.00,1648.00,1675.00,0.00,1785.00,0.00,0.00,0.00,0.00,AM,11476796,3927900,25.50,206028,675808,4392852,28.52,3379876,365300,6212,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,135,AM,0.00,2048.00,1696.00,0.00,1822.00,0.00,0.00,0.00,0.00,AM,11477704,3926992,25.49,206040,676116,4392852,28.52,3380164,365592,6168,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,136,AM,0.00,1996.00,1715.00,0.00,1845.00,0.00,0.00,0.00,0.00,AM,11478904,3925792,25.48,206052,676444,4392852,28.52,3380396,365900,6224,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,137,AM,0.00,1932.00,19895.00,0.00,4174.00,0.00,0.00,0.00,0.00,AM,11416320,3988376,25.89,206072,677700,4437468,28.81,3442640,367144,7232,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,138,AM,0.00,1996.00,2837.00,0.00,2396.00,0.00,0.00,0.00,0.00,AM,11412572,3992124,25.91,206084,678004,4467644,29.00,3444068,367412,7336,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,139,AM,0.00,2624.00,1804.00,0.00,2224.00,0.00,0.00,0.00,0.00,AM,11414356,3990340,25.90,206108,678180,4467644,29.00,3444556,367712,7176,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,140,AM,0.00,5008.00,1708.00,0.00,1912.00,0.00,0.00,0.00,0.00,AM,11409220,3995476,25.94,206128,678516,4467644,29.00,3444892,368008,4560,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,141,AM,0.00,2188.00,8652.00,0.00,1950.00,0.00,0.00,0.00,0.00,AM,11383056,4021640,26.11,206156,678944,4467644,29.00,3472828,368416,4740,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,142,AM,0.00,2152.00,1697.00,0.00,1923.00,0.00,0.00,0.00,0.00,AM,11376816,4027880,26.15,206172,679396,4467644,29.00,3473288,368820,4868,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,143,AM,0.00,2228.00,3434.00,0.00,4132.00,0.00,0.00,0.00,0.00,AM,11377524,4027172,26.14,206220,680728,4447476,28.87,3472552,370132,5964,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,144,AM,0.00,1920.00,2823.00,0.00,2472.00,0.00,0.00,0.00,0.00,AM,11375068,4029628,26.16,206248,681132,4476908,29.06,3473960,370536,6040,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,145,AM,0.00,3868.00,13275.00,0.00,2330.00,0.00,0.00,0.00,0.00,AM,11328004,4076692,26.46,206272,681036,4544644,29.50,3520384,370584,4928,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,146,AM,0.00,2120.00,1650.00,0.00,1940.00,0.00,0.00,0.00,0.00,AM,11329460,4075236,26.45,206296,681564,4544644,29.50,3520548,371008,4912,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,147,AM,0.00,1576.00,1655.00,0.00,1757.00,0.00,0.00,0.00,0.00,AM,11329936,4074760,26.45,206308,681712,4544644,29.50,3520628,371164,4924,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,148,AM,0.00,2132.00,1677.00,0.00,1937.00,0.00,0.00,0.00,0.00,AM,11331848,4072848,26.44,206332,682128,4544644,29.50,3520764,371536,4984,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,149,AM,0.00,2448.00,8418.00,0.00,4114.00,0.00,0.00,0.00,0.00,AM,11312108,4092588,26.57,206372,683556,4512328,29.29,3539988,372936,6052,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,150,AM,0.00,3480.00,2822.00,0.00,2535.00,0.00,0.00,0.00,0.00,AM,11309552,4095144,26.58,206420,683988,4538648,29.46,3541548,373332,5316,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,151,AM,0.00,2964.00,1800.00,0.00,2438.00,0.00,0.00,0.00,0.00,AM,11308820,4095876,26.59,206504,684036,4538648,29.46,3542176,373532,4812,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,152,AM,0.00,2080.00,11729.00,0.00,1877.00,0.00,0.00,0.00,0.00,AM,11270988,4133708,26.83,206536,684308,4597832,29.85,3582332,373768,4900,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,153,AM,0.00,2172.00,1652.00,0.00,1956.00,0.00,0.00,0.00,0.00,AM,11268384,4136312,26.85,206564,684732,4597832,29.85,3582544,374168,4928,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,154,AM,0.00,2404.00,1677.00,0.00,1979.00,0.00,0.00,0.00,0.00,AM,11269528,4135168,26.84,206588,685212,4597832,29.85,3582828,374548,5068,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,155,AM,0.00,2192.00,3401.00,0.00,4117.00,0.00,0.00,0.00,0.00,AM,11262748,4141948,26.89,206624,686744,4570968,29.67,3582044,375872,5948,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,156,AM,0.00,2180.00,7837.00,0.00,2409.00,0.00,0.00,0.00,0.00,AM,11240388,4164308,27.03,206644,687020,4590656,29.80,3603440,376300,6220,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,157,AM,0.00,2548.00,1668.00,0.00,2255.00,0.00,0.00,0.00,0.00,AM,11239452,4165244,27.04,206664,687108,4590656,29.80,3603456,376472,6084,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,158,AM,0.00,2404.00,1627.00,0.00,2044.00,0.00,0.00,0.00,0.00,AM,11241608,4163088,27.02,206680,687272,4590656,29.80,3603392,376764,5896,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,159,AM,0.00,2124.00,1683.00,0.00,1931.00,0.00,0.00,0.00,0.00,AM,11243120,4161576,27.01,206700,687696,4590656,29.80,3603528,377132,5968,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,160,AM,0.00,2240.00,713.00,0.00,770.00,0.00,0.00,0.00,0.00,AM,11240776,4163920,27.03,206716,688124,4590656,29.80,3604088,377552,6124,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,161,AM,0.00,3220.00,12365.00,0.00,3903.00,0.00,0.00,0.00,0.00,AM,11206392,4198304,27.25,206728,689136,4623756,30.02,3641300,378508,6120,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,162,AM,0.00,2108.00,2778.00,0.00,2433.00,0.00,0.00,0.00,0.00,AM,11204728,4199968,27.26,206744,689676,4650832,30.19,3642328,378980,6264,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,163,AM,0.00,2168.00,1678.00,0.00,1965.00,0.00,0.00,0.00,0.00,AM,11206104,4198592,27.26,206764,690012,4650832,30.19,3642604,379332,6332,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,164,AM,0.00,2600.00,1698.00,0.00,2425.00,0.00,0.00,0.00,0.00,AM,11204988,4199708,27.26,206784,690016,4650832,30.19,3642596,379468,6044,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,165,AM,0.00,2188.00,6275.00,0.00,1944.00,0.00,0.00,0.00,0.00,AM,11189288,4215408,27.36,206792,690176,4650832,30.19,3661032,379664,5924,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,166,AM,0.00,3256.00,1694.00,0.00,1940.00,0.00,0.00,0.00,0.00,AM,11187108,4217588,27.38,206812,690524,4650832,30.19,3661172,379992,4904,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,167,AM,0.00,2116.00,2122.00,0.00,2019.00,0.00,0.00,0.00,0.00,AM,11178764,4225932,27.43,206820,691992,4650832,30.19,3661708,381396,5956,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,168,AM,0.00,2160.00,3030.00,0.00,4058.00,0.00,0.00,0.00,0.00,AM,11183304,4221392,27.40,206848,692240,4627548,30.04,3660516,381676,6056,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,169,AM,0.00,1988.00,2827.00,0.00,2380.00,0.00,0.00,0.00,0.00,AM,11180720,4223976,27.42,206860,692788,4649984,30.19,3662012,382180,6232,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,170,AM,0.00,2172.00,7131.00,0.00,1915.00,0.00,0.00,0.00,0.00,AM,11157872,4246824,27.57,206868,693216,4689236,30.44,3684008,382588,6256,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,171,AM,0.00,3540.00,1683.00,0.00,1901.00,0.00,0.00,0.00,0.00,AM,11158672,4246024,27.56,206884,693588,4689236,30.44,3684232,382920,5040,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,172,AM,0.00,2756.00,1699.00,0.00,2423.00,0.00,0.00,0.00,0.00,AM,11158144,4246552,27.57,206908,693524,4689236,30.44,3684376,382972,4960,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,173,AM,0.00,2104.00,1666.00,0.00,1883.00,0.00,0.00,0.00,0.00,AM,11156176,4248520,27.58,206928,693716,4689236,30.44,3684604,383176,4908,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,174,AM,0.00,2212.00,3333.00,0.00,4061.00,0.00,0.00,0.00,0.00,AM,11159460,4245236,27.56,206928,695096,4654412,30.21,3683548,384504,5960,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,175,AM,0.00,2044.00,7465.00,0.00,2346.00,0.00,0.00,0.00,0.00,AM,11135936,4268760,27.71,206956,695524,4673720,30.34,3703548,384892,6080,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,176,AM,0.00,3108.00,1662.00,0.00,1854.00,0.00,0.00,0.00,0.00,AM,11136700,4267996,27.71,206964,695988,4673720,30.34,3703688,385304,5128,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,177,AM,0.00,2088.00,1650.00,0.00,2252.00,0.00,0.00,0.00,0.00,AM,11138392,4266304,27.69,206984,696096,4673720,30.34,3703600,385568,4924,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,178,AM,0.00,2392.00,1641.00,0.00,1985.00,0.00,0.00,0.00,0.00,AM,11137548,4267148,27.70,207000,696400,4673720,30.34,3703512,385884,4924,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,179,AM,0.00,2136.00,1673.00,0.00,1887.00,0.00,0.00,0.00,0.00,AM,11131160,4273536,27.74,207012,696592,4673720,30.34,3703736,386040,4952,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,180,AM,0.00,2216.00,10773.00,0.00,4023.00,0.00,0.00,0.00,0.00,AM,11105144,4299552,27.91,207028,698116,4693328,30.47,3732220,387556,6044,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,181,AM,0.00,3156.00,2912.00,0.00,2556.00,0.00,0.00,0.00,0.00,AM,11099344,4305352,27.95,207048,698448,4713720,30.60,3743996,377912,5084,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,182,AM,0.00,1964.00,1744.00,0.00,1864.00,0.00,0.00,0.00,0.00,AM,11099832,4304864,27.95,207060,698968,4713720,30.60,3744364,378364,5180,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,183,AM,0.00,2512.00,1701.00,0.00,2340.00,0.00,0.00,0.00,0.00,AM,11099612,4305084,27.95,207096,699024,4713720,30.60,3744656,378548,4980,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,184,AM,0.00,2016.00,1709.00,0.00,1855.00,0.00,0.00,0.00,0.00,AM,11100544,4304152,27.94,207116,699272,4713720,30.60,3744872,378836,4932,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,185,AM,0.00,2016.00,1847.00,0.00,1836.00,0.00,0.00,0.00,0.00,AM,11100564,4304132,27.94,207144,699564,4713720,30.60,3745704,379108,4948,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,186,AM,0.00,2552.00,3372.00,0.00,4173.00,0.00,0.00,0.00,0.00,AM,11104216,4300480,27.92,207164,701100,4685304,30.41,3744508,380588,6056,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,187,AM,0.00,2624.00,2805.00,0.00,2461.00,0.00,0.00,0.00,0.00,AM,11099168,4305528,27.95,207188,701372,4712172,30.59,3746472,380828,6076,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,188,AM,0.00,2368.00,1807.00,0.00,2730.00,0.00,0.00,0.00,0.00,AM,11100372,4304324,27.94,207200,702940,4712172,30.59,3746756,382440,7292,AM,0,0,0.00,0,0.00
bigdata-proj-w-0,189,AM,0.00,196.00,6698.00,0.00,1918.00,0.00,0.00,0.00,0.00,AM,11082308,4322388,28.06,207200,702784,4689388,30.44,3767408,381384,7112,AM,0,0,0.00,0,0.00
HostName,TimeStamp,AM,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,AM,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,AM,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
bigdata-proj-w-1,190,AM,4680.00,0.00,779.00,2.00,538.00,0.00,0.00,0.00,0.00,AM,13100500,2304204,14.96,204452,615836,2380096,15.45,1840460,289828,30048,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,191,AM,0.00,0.00,1637.00,0.00,1360.00,0.00,0.00,0.00,0.00,AM,13099912,2304792,14.96,204452,615844,2380096,15.45,1840580,289852,30056,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,192,AM,0.00,0.00,1631.00,0.00,1369.00,0.00,0.00,0.00,0.00,AM,13099664,2305040,14.96,204452,615848,2380096,15.45,1840616,289856,30060,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,193,AM,0.00,2500.00,1624.00,0.00,1376.00,0.00,0.00,0.00,0.00,AM,13099192,2305512,14.97,204452,615848,2380096,15.45,1840640,289856,28548,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,194,AM,0.00,0.00,1637.00,0.00,1354.00,0.00,0.00,0.00,0.00,AM,13099688,2305016,14.96,204452,615848,2380096,15.45,1840640,289856,28548,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,195,AM,516.00,3576.00,3115.00,4.00,1681.00,0.00,0.00,0.00,0.00,AM,13090468,2314236,15.02,204504,621052,2380096,15.45,1844760,294756,29716,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,196,AM,2424.00,0.00,2076.00,26.00,3351.00,0.00,0.00,0.00,0.00,AM,13086784,2317920,15.05,205240,630536,2363220,15.34,1843344,301616,36432,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,197,AM,0.00,0.00,2764.00,0.00,1855.00,0.00,0.00,0.00,0.00,AM,13083160,2321544,15.07,205240,630744,2372268,15.40,1844756,301668,36576,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,198,AM,0.00,1160.00,3032.00,0.00,2446.00,0.00,0.00,0.00,0.00,AM,13082232,2322472,15.08,205240,630744,2372268,15.40,1845000,301556,37724,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,199,AM,0.00,0.00,1642.00,0.00,1362.00,0.00,0.00,0.00,0.00,AM,13082464,2322240,15.07,205240,630744,2387320,15.50,1844916,301556,37724,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,200,AM,0.00,172.00,1693.00,0.00,1376.00,0.00,0.00,0.00,0.00,AM,13082108,2322596,15.08,205244,630740,2387320,15.50,1845196,301556,37724,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,201,AM,0.00,188.00,23393.00,0.00,4047.00,0.00,0.00,0.00,0.00,AM,13008184,2396520,15.56,205256,631144,2843548,18.46,1918336,301948,38208,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,202,AM,60.00,0.00,20279.00,0.00,3212.00,0.00,0.00,0.00,0.00,AM,12940232,2464472,16.00,205336,635084,2933860,19.05,1982548,305564,41632,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,203,AM,1568.00,636.00,38109.00,0.00,4976.00,0.00,0.00,0.00,0.00,AM,12792580,2612124,16.96,205396,650668,3095192,20.09,2117656,318452,55688,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,204,AM,0.00,28.00,2816.00,0.00,1866.00,0.00,0.00,0.00,0.00,AM,12788596,2616108,16.98,205396,650720,3123204,20.27,2119120,318508,55712,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,205,AM,0.00,228.00,23329.00,0.00,2816.00,0.00,0.00,0.00,0.00,AM,12705136,2699568,17.52,205396,650812,3170124,20.58,2200156,318584,55728,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,206,AM,0.00,0.00,38313.00,0.00,2584.00,0.00,0.00,0.00,0.00,AM,12563800,2840904,18.44,205396,650812,3620272,23.50,2340732,318580,55728,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,207,AM,0.00,212.00,5299.00,0.00,3493.00,0.00,0.00,0.00,0.00,AM,12549536,2855168,18.53,205400,650828,3620272,23.50,2349272,318596,55768,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,208,AM,0.00,0.00,52929.00,0.00,10119.00,0.00,0.00,0.00,0.00,AM,12346616,3058088,19.85,205400,650828,3903940,25.34,2548900,318564,55760,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,209,AM,244.00,28356.00,16932.00,0.00,14070.00,0.00,0.00,0.00,0.00,AM,12292308,3112396,20.20,205428,654004,3872276,25.14,2602552,321156,30324,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,210,AM,0.00,2320.00,60967.00,0.00,3845.00,0.00,0.00,0.00,0.00,AM,12054020,3350684,21.75,205436,655656,3907408,25.37,2836240,322844,30448,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,211,AM,0.00,528.00,15176.00,0.00,2976.00,0.00,0.00,0.00,0.00,AM,12007724,3396980,22.05,205444,655780,4240140,27.52,2882456,322968,30520,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,212,AM,0.00,1216.00,2025.00,0.00,1646.00,0.00,0.00,0.00,0.00,AM,12006260,3398444,22.06,205464,655912,4240140,27.52,2884064,323100,30604,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,213,AM,0.00,1292.00,5366.00,0.00,2896.00,0.00,0.00,0.00,0.00,AM,11997088,3407616,22.12,205492,656076,4240140,27.52,2893460,323260,30608,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,214,AM,0.00,1592.00,8421.00,0.00,1752.00,0.00,0.00,0.00,0.00,AM,11971572,3433132,22.29,205504,656404,4240140,27.52,2920732,323544,30716,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,215,AM,0.00,2008.00,21323.00,0.00,4272.00,0.00,0.00,0.00,0.00,AM,11901732,3502972,22.74,205516,657656,4217660,27.38,2991136,324424,31772,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,216,AM,0.00,2100.00,4856.00,0.00,3394.00,0.00,0.00,0.00,0.00,AM,11898208,3506496,22.76,205544,657856,4234344,27.49,2993308,324568,31740,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,217,AM,0.00,1448.00,1747.00,0.00,1678.00,0.00,0.00,0.00,0.00,AM,11898560,3506144,22.76,205556,658192,4234344,27.49,2993744,324896,31896,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,218,AM,0.00,1868.00,13630.00,0.00,2910.00,0.00,0.00,0.00,0.00,AM,11857852,3546852,23.02,205560,658420,4234344,27.49,3035972,325064,31904,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,219,AM,0.00,1680.00,48306.00,0.00,1794.00,0.00,0.00,0.00,0.00,AM,11672380,3732324,24.23,205588,658936,4234344,27.49,3222268,325488,31948,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,220,AM,0.00,2252.00,13214.00,0.00,2213.00,0.00,0.00,0.00,0.00,AM,11624852,3779852,24.54,205612,659012,4593648,29.82,3268128,325712,31864,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,221,AM,0.00,2164.00,3373.00,0.00,2100.00,0.00,0.00,0.00,0.00,AM,11613412,3791292,24.61,205684,660784,4593648,29.82,3272852,327096,33068,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,222,AM,0.00,2148.00,3502.00,0.00,3246.00,0.00,0.00,0.00,0.00,AM,11611692,3793012,24.62,205720,661476,4599996,29.86,3277476,327788,33664,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,223,AM,0.00,2456.00,2279.00,0.00,1934.00,0.00,0.00,0.00,0.00,AM,11607036,3797668,24.65,205728,661712,4626876,30.04,3280116,328160,33556,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,224,AM,0.00,2844.00,10571.00,0.00,1811.00,0.00,0.00,0.00,0.00,AM,11572604,3832100,24.88,205776,661904,4584496,29.76,3315816,328352,32736,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,225,AM,0.00,1996.00,1746.00,0.00,1939.00,0.00,0.00,0.00,0.00,AM,11573328,3831376,24.87,205808,662272,4584496,29.76,3317324,327724,32668,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,226,AM,0.00,2220.00,1727.00,0.00,1993.00,0.00,0.00,0.00,0.00,AM,11574928,3829776,24.86,205820,662856,4584496,29.76,3317960,328152,32832,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,227,AM,0.00,2008.00,1711.00,0.00,1874.00,0.00,0.00,0.00,0.00,AM,11572424,3832280,24.88,205852,662984,4584496,29.76,3318096,328288,32864,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,228,AM,0.00,2452.00,25164.00,0.00,5471.00,0.00,0.00,0.00,0.00,AM,11492924,3911780,25.39,205876,664288,4563616,29.62,3398960,329464,33660,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,229,AM,0.00,11620.00,54269.00,0.00,2314.00,0.00,0.00,0.00,0.00,AM,11286380,4118324,26.73,205908,664500,4964784,32.23,3604028,329656,24000,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,230,AM,0.00,1804.00,2576.00,0.00,1802.00,0.00,0.00,0.00,0.00,AM,11280904,4123800,26.77,205956,664912,5059844,32.85,3607280,330004,23940,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,231,AM,0.00,1860.00,1677.00,0.00,1791.00,0.00,0.00,0.00,0.00,AM,11281668,4123036,26.76,205992,665256,5059844,32.85,3607536,330304,24036,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,232,AM,0.00,1684.00,1652.00,0.00,1736.00,0.00,0.00,0.00,0.00,AM,11282268,4122436,26.76,205996,665512,5059844,32.85,3607668,330544,24208,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,233,AM,0.00,1776.00,1765.00,0.00,1825.00,0.00,0.00,0.00,0.00,AM,11283332,4121372,26.75,206012,665836,5059844,32.85,3608228,330836,24192,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,234,AM,0.00,20380.00,4534.00,0.00,4333.00,0.00,0.00,0.00,0.00,AM,11273284,4131420,26.82,206032,666944,5034264,32.68,3611868,331972,7388,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,235,AM,0.00,2004.00,3668.00,0.00,2374.00,0.00,0.00,0.00,0.00,AM,11267948,4136756,26.85,206048,667316,5061652,32.86,3616776,332292,7508,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,236,AM,0.00,2040.00,1914.00,0.00,1987.00,0.00,0.00,0.00,0.00,AM,11268600,4136104,26.85,206080,667856,5061652,32.86,3620836,329864,7616,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,237,AM,0.00,1996.00,1686.00,0.00,1850.00,0.00,0.00,0.00,0.00,AM,11269360,4135344,26.84,206120,668192,5061652,32.86,3621040,330172,7664,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,238,AM,0.00,2024.00,3155.00,0.00,2922.00,0.00,0.00,0.00,0.00,AM,11266972,4137732,26.86,206136,668596,5061652,32.86,3621672,330496,7748,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,239,AM,0.00,1756.00,1686.00,0.00,1936.00,0.00,0.00,0.00,0.00,AM,11268672,4136032,26.85,206160,668912,5061652,32.86,3621848,330792,7788,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,240,AM,0.00,4700.99,3342.57,0.00,4465.35,0.00,0.00,0.00,0.00,AM,11273832,4130872,26.82,206204,669920,5040924,32.72,3620732,331908,6580,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,241,AM,0.00,1920.00,28346.00,0.00,2344.00,0.00,0.00,0.00,0.00,AM,11167048,4237656,27.51,206216,670192,5062096,32.86,3724212,332152,6652,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,242,AM,0.00,1444.00,60288.00,0.00,1675.00,0.00,0.00,0.00,0.00,AM,10932632,4472072,29.03,206228,670628,5062096,32.86,3958952,332548,6732,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,243,AM,0.00,2080.00,6482.00,0.00,1861.00,0.00,0.00,0.00,0.00,AM,10913704,4491000,29.15,206248,670948,5111152,33.18,3978564,332844,6872,AM,0,0,0.00,0,0.00
