HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-w-0,144,0,0.00,14.29,0.00,0.00,0.00,85.71
bigdata-proj-w-0,144,1,0.00,24.49,1.02,0.00,0.00,74.49
bigdata-proj-w-0,144,2,0.00,11.22,0.00,0.00,0.00,88.78
bigdata-proj-w-0,144,3,1.00,11.00,1.00,0.00,0.00,87.00
bigdata-proj-w-0,145,all,1.00,9.27,2.76,0.00,0.00,86.97
bigdata-proj-w-0,145,0,1.96,3.92,3.92,0.00,0.00,90.20
bigdata-proj-w-0,145,1,0.00,21.00,1.00,0.00,0.00,78.00
bigdata-proj-w-0,145,2,1.98,3.96,6.93,0.00,0.00,87.13
bigdata-proj-w-0,145,3,1.01,7.07,2.02,0.00,0.00,89.90
bigdata-proj-w-0,146,all,0.76,27.20,3.27,0.00,0.00,68.77
bigdata-proj-w-0,146,0,1.04,16.67,3.12,0.00,0.00,79.17
bigdata-proj-w-0,146,1,0.00,26.26,1.01,0.00,0.00,72.73
bigdata-proj-w-0,146,2,1.01,27.27,3.03,0.00,0.00,68.69
bigdata-proj-w-0,146,3,1.00,38.00,5.00,0.00,0.00,56.00
bigdata-proj-w-0,147,all,0.77,24.49,2.55,0.00,0.00,72.19
bigdata-proj-w-0,147,0,1.02,12.24,3.06,0.00,0.00,83.67
bigdata-proj-w-0,147,1,0.00,33.33,1.01,0.00,0.00,65.66
bigdata-proj-w-0,147,2,1.03,23.71,1.03,0.00,0.00,74.23
bigdata-proj-w-0,147,3,0.00,29.90,3.09,0.00,0.00,67.01
bigdata-proj-w-0,148,all,0.25,33.25,1.76,0.00,0.00,64.74
bigdata-proj-w-0,148,0,1.02,34.69,1.02,0.00,0.00,63.27
bigdata-proj-w-0,148,1,0.00,40.00,2.00,0.00,0.00,58.00
bigdata-proj-w-0,148,2,0.00,26.73,3.96,0.00,0.00,69.31
bigdata-proj-w-0,148,3,0.00,30.69,1.98,0.00,0.00,67.33
bigdata-proj-w-0,149,all,4.52,34.42,1.51,0.00,0.00,59.55
bigdata-proj-w-0,149,0,0.00,56.70,0.00,0.00,0.00,43.30
bigdata-proj-w-0,149,1,1.00,32.00,0.00,0.00,0.00,67.00
bigdata-proj-w-0,149,2,2.00,31.00,2.00,0.00,0.00,65.00
bigdata-proj-w-0,149,3,16.00,19.00,3.00,0.00,0.00,62.00
bigdata-proj-w-0,150,all,0.75,22.56,2.51,0.00,0.00,74.19
bigdata-proj-w-0,150,0,1.00,16.00,4.00,0.00,0.00,79.00
bigdata-proj-w-0,150,1,0.00,30.00,1.00,0.00,0.00,69.00
bigdata-proj-w-0,150,2,1.03,23.71,3.09,0.00,0.00,72.16
bigdata-proj-w-0,150,3,0.99,19.80,2.97,0.00,0.00,76.24
bigdata-proj-w-0,151,all,2.01,18.84,3.77,0.00,0.00,75.38
bigdata-proj-w-0,151,0,2.00,17.00,8.00,0.00,0.00,73.00
bigdata-proj-w-0,151,1,1.00,17.00,2.00,0.00,0.00,80.00
bigdata-proj-w-0,151,2,1.00,21.00,3.00,0.00,0.00,75.00
bigdata-proj-w-0,151,3,4.00,22.00,2.00,0.00,0.00,72.00
bigdata-proj-w-0,152,all,1.00,18.45,8.98,0.00,0.00,71.57
bigdata-proj-w-0,152,0,2.06,9.28,4.12,0.00,0.00,84.54
bigdata-proj-w-0,152,1,0.99,8.91,2.97,0.00,0.00,87.13
bigdata-proj-w-0,152,2,0.00,28.00,19.00,0.00,0.00,53.00
bigdata-proj-w-0,152,3,0.97,25.24,10.68,0.00,0.00,63.11
bigdata-proj-w-0,153,all,0.75,18.34,4.02,0.00,0.00,76.88
bigdata-proj-w-0,153,0,1.00,12.00,3.00,0.00,0.00,84.00
bigdata-proj-w-0,153,1,0.00,28.57,2.04,0.00,0.00,69.39
bigdata-proj-w-0,153,2,0.98,21.57,8.82,0.00,0.00,68.63
bigdata-proj-w-0,153,3,1.02,12.24,1.02,0.00,0.00,85.71
bigdata-proj-w-0,154,all,0.99,19.11,1.74,0.25,0.00,77.92
bigdata-proj-w-0,154,0,0.99,6.93,2.97,0.00,0.00,89.11
bigdata-proj-w-0,154,1,0.00,37.37,1.01,0.00,0.00,61.62
bigdata-proj-w-0,154,2,0.99,8.91,1.98,0.99,0.00,87.13
bigdata-proj-w-0,154,3,0.98,24.51,0.98,0.00,0.00,73.53
bigdata-proj-w-0,155,all,0.50,16.88,1.51,0.00,0.00,81.11
bigdata-proj-w-0,155,0,1.00,18.00,1.00,0.00,0.00,80.00
bigdata-proj-w-0,155,1,0.00,29.29,2.02,0.00,0.00,68.69
bigdata-proj-w-0,155,2,0.00,16.33,2.04,0.00,0.00,81.63
bigdata-proj-w-0,155,3,2.00,3.00,1.00,0.00,0.00,94.00
bigdata-proj-w-0,156,all,0.75,14.29,1.75,0.00,0.00,83.21
bigdata-proj-w-0,156,0,1.01,11.11,2.02,0.00,0.00,85.86
bigdata-proj-w-0,156,1,1.00,27.00,1.00,0.00,0.00,71.00
bigdata-proj-w-0,156,2,0.00,8.16,1.02,0.00,0.00,90.82
bigdata-proj-w-0,156,3,1.02,10.20,1.02,0.00,0.00,87.76
bigdata-proj-w-0,157,all,2.26,19.05,4.01,0.00,0.00,74.69
bigdata-proj-w-0,157,0,5.05,16.16,7.07,0.00,0.00,71.72
bigdata-proj-w-0,157,1,0.00,26.00,2.00,0.00,0.00,72.00
bigdata-proj-w-0,157,2,1.01,26.26,4.04,0.00,0.00,68.69
bigdata-proj-w-0,157,3,2.91,7.77,3.88,0.00,0.00,85.44
bigdata-proj-w-0,158,all,3.27,18.14,2.52,0.00,0.00,76.07
bigdata-proj-w-0,158,0,1.02,18.37,2.04,0.00,0.00,78.57
bigdata-proj-w-0,158,1,0.99,17.82,2.97,0.00,0.00,78.22
bigdata-proj-w-0,158,2,2.04,15.31,3.06,0.00,0.00,79.59
bigdata-proj-w-0,158,3,7.92,22.77,1.98,0.00,0.00,67.33
bigdata-proj-w-0,159,all,1.02,23.35,2.28,0.00,0.00,73.35
bigdata-proj-w-0,159,0,1.03,19.59,3.09,0.00,0.00,76.29
bigdata-proj-w-0,159,1,1.03,37.11,1.03,0.00,0.00,60.82
bigdata-proj-w-0,159,2,0.99,17.82,1.98,0.00,0.00,79.21
bigdata-proj-w-0,159,3,2.02,17.17,3.03,0.00,0.00,77.78
bigdata-proj-w-0,160,all,0.50,20.00,2.00,0.00,0.00,77.50
bigdata-proj-w-0,160,0,1.00,12.00,2.00,0.00,0.00,85.00
bigdata-proj-w-0,160,1,0.99,29.70,0.99,0.00,0.00,68.32
bigdata-proj-w-0,160,2,0.00,20.41,2.04,0.00,0.00,77.55
bigdata-proj-w-0,160,3,0.00,18.00,3.00,0.00,0.00,79.00
bigdata-proj-w-0,161,all,1.51,20.85,2.51,0.00,0.00,75.13
bigdata-proj-w-0,161,0,4.00,9.00,4.00,0.00,0.00,83.00
bigdata-proj-w-0,161,1,0.99,53.47,1.98,0.00,0.00,43.56
bigdata-proj-w-0,161,2,1.01,9.09,3.03,0.00,0.00,86.87
bigdata-proj-w-0,161,3,0.00,12.75,2.94,0.00,0.00,84.31
bigdata-proj-w-0,162,all,1.00,19.25,3.50,0.00,0.00,76.25
bigdata-proj-w-0,162,0,0.00,12.00,5.00,0.00,0.00,83.00
bigdata-proj-w-0,162,1,1.01,10.10,3.03,0.00,0.00,85.86
bigdata-proj-w-0,162,2,0.00,42.27,3.09,0.00,0.00,54.64
bigdata-proj-w-0,162,3,2.02,13.13,1.01,0.00,0.00,83.84
bigdata-proj-w-0,163,all,1.50,25.00,7.50,0.50,0.00,65.50
bigdata-proj-w-0,163,0,0.00,23.23,4.04,0.00,0.00,72.73
bigdata-proj-w-0,163,1,3.96,27.72,16.83,0.00,0.00,51.49
bigdata-proj-w-0,163,2,0.99,16.83,3.96,1.98,0.00,76.24
bigdata-proj-w-0,163,3,0.99,31.68,4.95,0.00,0.00,62.38
bigdata-proj-w-0,164,all,1.77,16.96,7.59,0.25,0.00,73.42
bigdata-proj-w-0,164,0,2.06,2.06,7.22,0.00,0.00,88.66
bigdata-proj-w-0,164,1,0.99,43.56,16.83,0.99,0.00,37.62
bigdata-proj-w-0,164,2,2.00,11.00,4.00,0.00,0.00,83.00
bigdata-proj-w-0,164,3,3.06,10.20,4.08,0.00,0.00,82.65
bigdata-proj-w-0,165,all,1.26,21.11,2.01,0.00,0.00,75.63
bigdata-proj-w-0,165,0,1.01,13.13,3.03,0.00,0.00,82.83
bigdata-proj-w-0,165,1,1.01,42.42,2.02,0.00,0.00,54.55
bigdata-proj-w-0,165,2,1.01,3.03,1.01,0.00,0.00,94.95
bigdata-proj-w-0,165,3,2.00,25.00,2.00,0.00,0.00,71.00
bigdata-proj-w-0,166,all,0.50,25.19,2.99,0.00,0.00,71.32
bigdata-proj-w-0,166,0,0.00,19.61,4.90,0.00,0.00,75.49
bigdata-proj-w-0,166,1,0.00,18.18,2.02,0.00,0.00,79.80
bigdata-proj-w-0,166,2,0.99,49.50,2.97,0.00,0.00,46.53
bigdata-proj-w-0,166,3,0.00,13.27,1.02,0.00,0.00,85.71
bigdata-proj-w-0,167,all,0.50,21.80,1.50,0.00,0.00,76.19
bigdata-proj-w-0,167,0,0.98,20.59,2.94,0.00,0.00,75.49
bigdata-proj-w-0,167,1,1.00,48.00,1.00,0.00,0.00,50.00
bigdata-proj-w-0,167,2,0.00,3.06,1.02,0.00,0.00,95.92
bigdata-proj-w-0,167,3,1.00,16.00,1.00,0.00,0.00,82.00
bigdata-proj-w-0,168,all,1.51,23.62,2.01,0.00,0.00,72.86
bigdata-proj-w-0,168,0,1.00,8.00,4.00,0.00,0.00,87.00
bigdata-proj-w-0,168,1,0.00,28.00,3.00,0.00,0.00,69.00
bigdata-proj-w-0,168,2,0.00,36.73,1.02,0.00,0.00,62.24
bigdata-proj-w-0,168,3,5.00,22.00,0.00,0.00,0.00,73.00
bigdata-proj-w-0,169,all,1.99,21.14,4.23,0.00,0.00,72.64
bigdata-proj-w-0,169,0,0.99,16.83,8.91,0.00,0.00,73.27
bigdata-proj-w-0,169,1,2.02,31.31,2.02,0.00,0.00,64.65
bigdata-proj-w-0,169,2,2.97,18.81,2.97,0.00,0.00,75.25
bigdata-proj-w-0,169,3,2.00,17.00,2.00,0.00,0.00,79.00
bigdata-proj-w-0,170,all,1.24,20.79,4.95,0.00,0.00,73.02
bigdata-proj-w-0,170,0,1.92,10.58,7.69,0.00,0.00,79.81
bigdata-proj-w-0,170,1,0.00,35.00,5.00,0.00,0.00,60.00
bigdata-proj-w-0,170,2,1.98,12.87,5.94,0.00,0.00,79.21
bigdata-proj-w-0,170,3,0.99,25.74,1.98,0.00,0.00,71.29
bigdata-proj-w-0,171,all,0.76,15.40,1.26,0.00,0.00,82.58
bigdata-proj-w-0,171,0,0.00,2.04,3.06,0.00,0.00,94.90
bigdata-proj-w-0,171,1,0.00,19.00,2.00,0.00,0.00,79.00
bigdata-proj-w-0,171,2,1.01,32.32,0.00,0.00,0.00,66.67
bigdata-proj-w-0,171,3,1.02,8.16,0.00,0.00,0.00,90.82
bigdata-proj-w-0,172,all,0.25,20.20,1.52,0.00,0.00,78.03
bigdata-proj-w-0,172,0,1.01,5.05,2.02,0.00,0.00,91.92
bigdata-proj-w-0,172,1,0.00,3.03,1.01,0.00,0.00,95.96
bigdata-proj-w-0,172,2,0.00,66.67,2.02,0.00,0.00,31.31
bigdata-proj-w-0,172,3,1.00,6.00,1.00,0.00,0.00,92.00
bigdata-proj-w-0,173,all,0.50,18.89,2.77,0.25,0.00,77.58
bigdata-proj-w-0,173,0,1.00,2.00,4.00,1.00,0.00,92.00
bigdata-proj-w-0,173,1,1.02,2.04,2.04,0.00,0.00,94.90
bigdata-proj-w-0,173,2,0.00,10.10,2.02,0.00,0.00,87.88
bigdata-proj-w-0,173,3,0.00,62.63,2.02,0.00,0.00,35.35
bigdata-proj-w-0,174,all,0.25,21.30,1.75,0.00,0.00,76.69
bigdata-proj-w-0,174,0,0.00,5.94,2.97,0.00,0.00,91.09
bigdata-proj-w-0,174,1,0.99,19.80,2.97,0.00,0.00,76.24
bigdata-proj-w-0,174,2,0.00,6.00,1.00,0.00,0.00,93.00
bigdata-proj-w-0,174,3,0.00,53.06,2.04,0.00,0.00,44.90
bigdata-proj-w-0,175,all,0.75,19.10,1.51,0.00,0.00,78.64
bigdata-proj-w-0,175,0,1.98,15.84,0.99,0.00,0.00,81.19
bigdata-proj-w-0,175,1,0.00,12.00,2.00,0.00,0.00,86.00
bigdata-proj-w-0,175,2,1.01,10.10,1.01,0.00,0.00,87.88
bigdata-proj-w-0,175,3,0.00,38.78,0.00,0.00,0.00,61.22
bigdata-proj-w-0,176,all,1.24,21.64,3.98,0.00,0.00,73.13
bigdata-proj-w-0,176,0,0.98,12.75,7.84,0.00,0.00,78.43
bigdata-proj-w-0,176,1,2.04,19.39,4.08,0.00,0.00,74.49
bigdata-proj-w-0,176,2,0.98,33.33,2.94,0.00,0.00,62.75
bigdata-proj-w-0,176,3,1.01,20.20,2.02,0.00,0.00,76.77
bigdata-proj-w-0,177,all,1.25,13.22,11.47,0.00,0.00,74.06
bigdata-proj-w-0,177,0,3.06,5.10,2.04,0.00,0.00,89.80
bigdata-proj-w-0,177,1,1.98,24.75,31.68,0.00,0.00,41.58
bigdata-proj-w-0,177,2,0.00,9.71,5.83,0.00,0.00,84.47
bigdata-proj-w-0,177,3,0.00,14.00,7.00,0.00,0.00,79.00
bigdata-proj-w-0,178,all,0.51,19.54,6.60,0.00,0.00,73.35
bigdata-proj-w-0,178,0,1.98,13.86,5.94,0.00,0.00,78.22
bigdata-proj-w-0,178,1,0.00,34.02,7.22,0.00,0.00,58.76
bigdata-proj-w-0,178,2,0.00,16.67,6.25,0.00,0.00,77.08
bigdata-proj-w-0,178,3,0.00,13.86,6.93,0.00,0.00,79.21
bigdata-proj-w-0,179,all,0.51,17.97,2.03,0.00,0.00,79.49
bigdata-proj-w-0,179,0,0.00,1.03,3.09,0.00,0.00,95.88
bigdata-proj-w-0,179,1,1.02,39.80,0.00,0.00,0.00,59.18
bigdata-proj-w-0,179,2,0.00,30.00,2.00,0.00,0.00,68.00
bigdata-proj-w-0,179,3,2.04,0.00,2.04,0.00,0.00,95.92
bigdata-proj-w-0,180,all,1.50,19.25,2.00,0.00,0.00,77.25
bigdata-proj-w-0,180,0,1.94,12.62,2.91,0.00,0.00,82.52
bigdata-proj-w-0,180,1,0.00,41.00,2.00,0.00,0.00,57.00
bigdata-proj-w-0,180,2,2.02,22.22,1.01,0.00,0.00,74.75
bigdata-proj-w-0,180,3,2.02,2.02,2.02,0.00,0.00,93.94
bigdata-proj-w-0,181,all,0.50,20.00,2.00,0.00,0.00,77.50
bigdata-proj-w-0,181,0,1.00,4.00,1.00,0.00,0.00,94.00
bigdata-proj-w-0,181,1,0.99,34.65,2.97,0.00,0.00,61.39
bigdata-proj-w-0,181,2,0.00,28.28,1.01,0.00,0.00,70.71
bigdata-proj-w-0,181,3,0.00,13.86,2.97,0.00,0.00,83.17
bigdata-proj-w-0,182,all,2.23,22.08,3.72,0.00,0.00,71.96
bigdata-proj-w-0,182,0,0.00,3.88,6.80,0.00,0.00,89.32
bigdata-proj-w-0,182,1,6.06,30.30,5.05,0.00,0.00,58.59
bigdata-proj-w-0,182,2,0.98,38.24,1.96,0.00,0.00,58.82
bigdata-proj-w-0,182,3,1.01,16.16,2.02,0.00,0.00,80.81
bigdata-proj-w-0,183,all,1.26,19.90,2.52,0.25,0.00,76.07
bigdata-proj-w-0,183,0,1.01,20.20,2.02,1.01,0.00,75.76
bigdata-proj-w-0,183,1,0.00,34.00,2.00,0.00,0.00,64.00
bigdata-proj-w-0,183,2,1.02,23.47,1.02,0.00,0.00,74.49
bigdata-proj-w-0,183,3,3.03,1.01,4.04,0.00,0.00,91.92
bigdata-proj-w-0,184,all,8.56,21.16,2.27,0.00,0.00,68.01
bigdata-proj-w-0,184,0,17.65,6.86,4.90,0.00,0.00,70.59
bigdata-proj-w-0,184,1,0.00,33.33,2.02,0.00,0.00,64.65
bigdata-proj-w-0,184,2,0.00,18.37,2.04,0.00,0.00,79.59
bigdata-proj-w-0,184,3,15.31,26.53,1.02,0.00,0.00,57.14
bigdata-proj-w-0,185,all,0.00,23.88,4.73,0.00,0.00,71.39
bigdata-proj-w-0,185,0,0.00,12.87,5.94,0.00,0.00,81.19
bigdata-proj-w-0,185,1,0.00,41.00,2.00,0.00,0.00,57.00
bigdata-proj-w-0,185,2,0.00,27.72,5.94,0.00,0.00,66.34
bigdata-proj-w-0,185,3,1.01,14.14,3.03,0.00,0.00,81.82
bigdata-proj-w-0,186,all,1.00,20.05,1.50,0.00,0.00,77.44
bigdata-proj-w-0,186,0,0.00,7.07,3.03,0.00,0.00,89.90
bigdata-proj-w-0,186,1,2.04,24.49,1.02,0.00,0.00,72.45
bigdata-proj-w-0,186,2,1.00,27.00,1.00,0.00,0.00,71.00
bigdata-proj-w-0,186,3,0.00,21.21,1.01,0.00,0.00,77.78
bigdata-proj-w-0,187,all,0.76,18.73,2.03,0.00,0.00,78.48
bigdata-proj-w-0,187,0,0.00,5.10,3.06,0.00,0.00,91.84
bigdata-proj-w-0,187,1,1.00,46.00,2.00,0.00,0.00,51.00
bigdata-proj-w-0,187,2,1.02,13.27,1.02,0.00,0.00,84.69
bigdata-proj-w-0,187,3,0.99,10.89,1.98,0.00,0.00,86.14
bigdata-proj-w-0,188,all,1.51,19.10,3.52,0.25,0.00,75.63
bigdata-proj-w-0,188,0,0.99,3.96,2.97,0.00,0.00,92.08
bigdata-proj-w-0,188,1,1.01,8.08,3.03,1.01,0.00,86.87
bigdata-proj-w-0,188,2,0.00,48.48,1.01,0.00,0.00,50.51
bigdata-proj-w-0,188,3,5.05,16.16,7.07,0.00,0.00,71.72
bigdata-proj-w-0,189,all,1.51,17.88,2.27,0.00,0.00,78.34
bigdata-proj-w-0,189,0,1.03,6.19,2.06,0.00,0.00,90.72
bigdata-proj-w-0,189,1,2.94,26.47,1.96,0.00,0.00,68.63
bigdata-proj-w-0,189,2,1.01,8.08,2.02,0.00,0.00,88.89
bigdata-proj-w-0,189,3,2.02,29.29,3.03,0.00,0.00,65.66
bigdata-proj-w-0,190,all,0.76,19.49,2.28,0.00,0.00,77.47
bigdata-proj-w-0,190,0,0.00,4.08,4.08,0.00,0.00,91.84
bigdata-proj-w-0,190,1,0.00,63.27,1.02,0.00,0.00,35.71
bigdata-proj-w-0,190,2,1.96,1.96,2.94,0.00,0.00,93.14
bigdata-proj-w-0,190,3,0.00,10.20,1.02,0.00,0.00,88.78
bigdata-proj-w-0,191,all,0.25,19.00,3.25,0.00,0.00,77.50
bigdata-proj-w-0,191,0,1.00,2.00,3.00,0.00,0.00,94.00
bigdata-proj-w-0,191,1,0.00,42.00,3.00,0.00,0.00,55.00
bigdata-proj-w-0,191,2,0.00,15.00,2.00,0.00,0.00,83.00
bigdata-proj-w-0,191,3,1.00,17.00,5.00,0.00,0.00,77.00
bigdata-proj-w-0,192,all,1.27,21.07,5.58,0.00,0.00,72.08
bigdata-proj-w-0,192,0,3.00,11.00,4.00,0.00,0.00,82.00
bigdata-proj-w-0,192,1,0.00,35.35,13.13,0.00,0.00,51.52
bigdata-proj-w-0,192,2,0.00,31.96,3.09,0.00,0.00,64.95
bigdata-proj-w-0,192,3,1.01,6.06,4.04,0.00,0.00,88.89
bigdata-proj-w-0,193,all,0.75,22.31,2.51,0.00,0.00,74.44
bigdata-proj-w-0,193,0,1.00,11.00,3.00,0.00,0.00,85.00
bigdata-proj-w-0,193,1,1.01,10.10,2.02,0.00,0.00,86.87
bigdata-proj-w-0,193,2,1.01,48.48,2.02,1.01,0.00,47.47
bigdata-proj-w-0,193,3,0.00,19.00,2.00,0.00,0.00,79.00
bigdata-proj-w-0,194,all,2.78,19.95,3.28,0.00,0.00,73.99
bigdata-proj-w-0,194,0,4.04,3.03,3.03,0.00,0.00,89.90
bigdata-proj-w-0,194,1,0.00,39.60,1.98,0.00,0.00,58.42
bigdata-proj-w-0,194,2,5.00,11.00,5.00,0.00,0.00,79.00
bigdata-proj-w-0,194,3,2.02,26.26,3.03,0.00,0.00,68.69
bigdata-proj-w-0,195,all,1.25,19.05,3.01,0.00,0.00,76.69
bigdata-proj-w-0,195,0,2.00,2.00,4.00,0.00,0.00,92.00
bigdata-proj-w-0,195,1,1.00,32.00,3.00,0.00,0.00,64.00
bigdata-proj-w-0,195,2,0.99,26.73,5.94,0.00,0.00,66.34
bigdata-proj-w-0,195,3,0.00,16.16,1.01,0.00,0.00,82.83
bigdata-proj-w-0,196,all,0.75,19.05,2.51,0.00,0.00,77.69
bigdata-proj-w-0,196,0,2.04,5.10,2.04,0.00,0.00,90.82
bigdata-proj-w-0,196,1,0.99,7.92,2.97,0.00,0.00,88.12
bigdata-proj-w-0,196,2,1.01,5.05,1.01,0.00,0.00,92.93
bigdata-proj-w-0,196,3,0.00,57.00,3.00,0.00,0.00,40.00
bigdata-proj-w-0,197,all,0.50,23.12,3.02,0.00,0.00,73.37
bigdata-proj-w-0,197,0,0.00,17.17,5.05,0.00,0.00,77.78
bigdata-proj-w-0,197,1,0.00,13.00,3.00,0.00,0.00,84.00
bigdata-proj-w-0,197,2,1.01,29.29,2.02,0.00,0.00,67.68
bigdata-proj-w-0,197,3,1.03,32.99,1.03,0.00,0.00,64.95
bigdata-proj-w-0,198,all,0.76,17.56,1.78,0.25,0.00,79.64
bigdata-proj-w-0,198,0,1.01,3.03,2.02,0.00,0.00,93.94
bigdata-proj-w-0,198,1,1.02,0.00,2.04,0.00,0.00,96.94
bigdata-proj-w-0,198,2,1.01,1.01,1.01,0.00,0.00,96.97
bigdata-proj-w-0,198,3,0.00,67.71,1.04,0.00,0.00,31.25
bigdata-proj-w-0,199,all,1.00,20.30,2.01,0.25,0.00,76.44
bigdata-proj-w-0,199,0,1.00,5.00,3.00,0.00,0.00,91.00
bigdata-proj-w-0,199,1,0.99,45.54,1.98,0.00,0.00,51.49
bigdata-proj-w-0,199,2,1.00,15.00,2.00,0.00,0.00,82.00
bigdata-proj-w-0,199,3,1.00,16.00,2.00,0.00,0.00,81.00
bigdata-proj-w-0,200,all,2.27,19.44,2.53,0.00,0.00,75.76
bigdata-proj-w-0,200,0,1.00,3.00,4.00,0.00,0.00,92.00
bigdata-proj-w-0,200,1,1.02,13.27,2.04,0.00,0.00,83.67
bigdata-proj-w-0,200,2,7.14,0.00,4.08,0.00,0.00,88.78
bigdata-proj-w-0,200,3,1.00,61.00,0.00,0.00,0.00,38.00
bigdata-proj-w-0,201,all,3.27,19.14,2.77,0.00,0.00,74.81
bigdata-proj-w-0,201,0,3.06,2.04,4.08,0.00,0.00,90.82
bigdata-proj-w-0,201,1,5.05,26.26,5.05,0.00,0.00,63.64
bigdata-proj-w-0,201,2,1.01,23.23,1.01,0.00,0.00,74.75
bigdata-proj-w-0,201,3,3.03,25.25,1.01,0.00,0.00,70.71
bigdata-proj-w-0,202,all,0.75,24.12,1.26,0.00,0.00,73.87
bigdata-proj-w-0,202,0,1.01,13.13,2.02,0.00,0.00,83.84
bigdata-proj-w-0,202,1,0.98,19.61,1.96,0.00,0.00,77.45
bigdata-proj-w-0,202,2,0.00,6.06,1.01,0.00,0.00,92.93
bigdata-proj-w-0,202,3,0.00,58.59,0.00,0.00,0.00,41.41
bigdata-proj-w-0,203,all,0.25,21.30,3.76,0.00,0.00,74.69
bigdata-proj-w-0,203,0,0.00,16.00,6.00,0.00,0.00,78.00
bigdata-proj-w-0,203,1,0.00,25.49,2.94,0.98,0.00,70.59
bigdata-proj-w-0,203,2,1.03,18.56,3.09,0.00,0.00,77.32
bigdata-proj-w-0,203,3,0.00,24.24,3.03,0.00,0.00,72.73
bigdata-proj-w-0,204,all,0.50,45.00,2.00,0.00,0.00,52.50
bigdata-proj-w-0,204,0,0.97,35.92,2.91,0.00,0.00,60.19
bigdata-proj-w-0,204,1,1.01,71.72,1.01,0.00,0.00,26.26
bigdata-proj-w-0,204,2,0.00,41.00,1.00,0.00,0.00,58.00
bigdata-proj-w-0,204,3,2.00,31.00,3.00,0.00,0.00,64.00
bigdata-proj-w-0,205,all,1.26,16.83,3.52,0.00,0.00,78.39
bigdata-proj-w-0,205,0,1.01,2.02,1.01,0.00,0.00,95.96
bigdata-proj-w-0,205,1,1.00,6.00,10.00,0.00,0.00,83.00
bigdata-proj-w-0,205,2,1.00,56.00,3.00,0.00,0.00,40.00
bigdata-proj-w-0,205,3,0.00,3.06,0.00,0.00,0.00,96.94
HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-w-1,206,all,1.52,0.00,2.03,0.00,0.00,96.46
bigdata-proj-w-1,206,0,2.06,0.00,4.12,0.00,0.00,93.81
bigdata-proj-w-1,206,1,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,206,2,2.02,0.00,1.01,0.00,0.00,96.97
bigdata-proj-w-1,206,3,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-1,207,all,0.51,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-1,207,0,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,207,1,0.00,0.00,1.02,0.00,0.00,98.98
bigdata-proj-w-1,207,2,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,207,3,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,208,all,0.51,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-1,208,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,208,1,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-1,208,2,0.00,0.00,1.02,0.00,0.00,98.98
bigdata-proj-w-1,208,3,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-1,209,all,0.25,0.00,1.02,0.00,0.00,98.73
bigdata-proj-w-1,209,0,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,209,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,209,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,209,3,0.00,0.00,1.02,0.00,0.00,98.98
bigdata-proj-w-1,210,all,0.50,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-1,210,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,210,1,1.00,0.00,2.00,0.00,0.00,97.00
bigdata-proj-w-1,210,2,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,210,3,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,211,all,1.51,0.00,2.26,0.00,0.00,96.23
bigdata-proj-w-1,211,0,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-1,211,1,4.00,0.00,6.00,0.00,0.00,90.00
bigdata-proj-w-1,211,2,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-1,211,3,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-1,212,all,1.01,0.00,1.77,0.00,0.00,97.22
bigdata-proj-w-1,212,0,0.00,0.00,1.02,0.00,0.00,98.98
bigdata-proj-w-1,212,1,2.02,0.00,5.05,0.00,0.00,92.93
bigdata-proj-w-1,212,2,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,212,3,1.02,0.00,0.00,0.00,0.00,98.98
bigdata-proj-w-1,213,all,0.76,0.00,1.01,0.00,0.00,98.24
bigdata-proj-w-1,213,0,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,213,1,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,213,2,1.01,0.00,2.02,0.00,0.00,96.97
