,budget,popularity,revenue,runtime,vote_average,vote_count
2555,0.0,0.004997083394461255,0.0,0.10604332953249715,0.7894736842105263,0.0
2556,0.11052631578947368,0.01803061507937667,0.13052160505767482,0.14139110604332955,0.7368421052631579,0.09099971518086016
2557,0.042105263157894736,0.0170854653826978,0.006658651532819571,0.11402508551881414,0.7157894736842104,0.024921674736542297
2561,0.21052631578947367,0.011385826729082412,0.0,0.14367160775370583,0.6631578947368421,0.008402164625462831
2562,0.0,0.021218593886350574,0.0,0.11972633979475485,0.7684210526315789,0.003204215323269724
2568,0.0868421052631579,0.025537913534043326,0.11152940452873038,0.10832383124287344,0.6421052631578946,0.07141839931643407
2571,0.04736842105263158,0.014106860057876204,0.003405856136533463,0.14937286202964653,0.7578947368421053,0.004984334947308459
2572,0.39473684210526316,0.02274198693313959,0.1606906779747633,0.10034207525655645,0.7473684210526315,0.11990885787524921
2573,0.15789473684210525,0.02563923671731662,0.053697176014887445,0.1322690992018244,0.6421052631578946,0.012674451723155795
2575,0.03684210526315789,0.007070974777499235,0.00664828662540565,0.11060433295324971,0.6631578947368421,0.0011392765593847905
2576,0.02368421052631579,0.014001598872635516,0.0,0.19384264538198404,0.8526315789473683,0.037240102534890344
2577,0.004026315789473684,0.01417907380823932,0.002606770448413438,0.09236031927023945,0.7578947368421053,0.045642267160353175
2579,0.09,0.01462929556377868,0.08421981182435087,0.10604332953249715,0.6526315789473685,0.06173454856166334
2581,0.03289473684210526,0.011178740064399116,0.02819242908259561,0.09122006841505131,0.8105263157894737,0.026844203930504133
2584,0.08157894736842106,0.009892293819660256,0.019084952049114378,0.11744583808437857,0.6526315789473685,0.02947878097408146
2585,0.05526315789473684,0.021581414281898397,0.0,0.09236031927023945,0.7473684210526315,0.06301623469097123
2586,0.4473684210526316,0.018055381020320962,0.07966551734655922,0.12086659064994298,0.5368421052631578,0.07198803759612646
2587,0.0,0.011225866404269582,0.0,0.1619156214367161,0.6631578947368421,0.00598120193677015
2589,0.07368421052631578,0.006615609509186137,0.0,0.14253135689851767,0.7894736842105263,0.0009968669894616917
2591,0.02894736842105263,0.03350167317593794,0.08446411509887032,0.10832383124287344,0.6736842105263158,0.1656935346055255
2592,0.056578947368421055,0.015713871717868966,0.0,0.13340935005701254,0.7368421052631579,0.015309028766733127
2594,0.06315789473684211,0.013752193299054933,0.0058433213801575845,0.09920182440136831,0.6105263157894736,0.004485901452577613
2595,0.00015789473684210527,0.027098144068623802,0.08895376816460113,0.09236031927023945,0.6631578947368421,0.07540586727428084
2597,0.17105263157894737,0.024230668574831967,0.0581396118465812,0.18129988597491448,0.7473684210526315,0.08793790942751353
2598,0.07105263157894737,0.02517795166033176,0.020398538799922927,0.09350057012542759,0.5789473684210527,0.015665052691540872
2599,0.015789473684210527,0.008057815056230867,0.008988505672775664,0.12086659064994298,0.7473684210526315,0.00021361435488464814
2601,0.07894736842105263,0.040342950655008813,0.10588815060007241,0.12200684150513114,0.7684210526315789,0.1708914839077186
2602,0.09736842105263158,0.029976489251519522,0.07725876446744757,0.12314709236031927,0.6631578947368421,0.07832526345770435
2603,0.02631578947368421,0.011679260845067456,0.0037918007113121356,0.11174458380843785,0.6842105263157894,0.004058672742808317
2604,0.21052631578947367,0.01637503777267193,0.032708051268362244,0.12884834663626,0.5473684210526316,0.02442324124181145
2605,0.19736842105263158,0.021324218551364692,0.0,0.08893956670467504,0.4526315789473684,0.02072059242381088
2607,0.15789473684210525,0.013682688294943046,0.02641648144857131,0.11972633979475485,0.5894736842105263,0.04165479920250641
2608,0.17894736842105263,0.019112402119828644,0.010675173494380276,0.13797035347776512,0.6,0.01594987183138707
2609,0.18421052631578946,0.016287055575655515,0.11099762706605228,0.1322690992018244,0.6105263157894736,0.03140131016804329
2611,0.0008421052631578948,0.01866847824498668,0.0,0.09692132269099202,0.8105263157894737,0.0184420393050413
2612,0.00019736842105263157,0.011150054386802678,0.0,0.07639680729760548,0.6526315789473685,0.004984334947308459
2613,0.031578947368421054,0.020288816278984125,0.02152107294304866,0.22462941847206386,0.7684210526315789,0.03140131016804329
2614,0.005263157894736842,0.017441102029758723,0.0033178320787200016,0.17445838084378565,0.7684210526315789,0.02691540871546568
2615,0.02894736842105263,0.025573138194498423,0.00717369098101622,0.20980615735461802,0.8105263157894737,0.03489034463115921
2616,0.0,0.0132718520386722,0.0,0.112884834663626,0.8421052631578947,0.02363998860723441
2617,0.0,0.01091764103599699,0.0,0.11972633979475485,0.7999999999999999,0.009399031614924523
2619,0.0,0.01136526546370813,0.005130185835788409,0.13568985176738882,0.6631578947368421,0.006764454571347194
2620,0.06578947368421052,0.015039540023835505,0.028629461456380137,0.1071835803876853,0.5894736842105263,0.01993733978923384
2624,0.039473684210526314,0.02113484010981399,0.05247268327790218,0.17559863169897377,0.8105263157894737,0.022358302477926518
2626,0.0,0.02058708705044675,0.004413220257804469,0.12086659064994298,0.6,0.0004984334947308461
2630,0.06447368421052632,0.020529222531742188,0.006175838815301492,0.14367160775370583,0.7473684210526315,0.018798063229849046
2631,0.06578947368421052,0.013528463279117976,0.013898450587017698,0.1071835803876853,0.7052631578947368,0.025491313016234692
2632,7.894736842105263e-05,0.007899617334339434,0.0,0.0798175598631699,0.6526315789473685,0.003346624893192823
2633,0.0,0.019862914790697017,0.0,0.112884834663626,0.4842105263157894,0.002776986613500427
2635,0.042105263157894736,0.01603762991022816,0.0,0.10262257696693272,0.7368421052631579,0.007120478496154942
2637,0.0,0.0043114107661905215,0.0,0.11402508551881414,0.5894736842105263,7.120478496154938e-05
2644,0.034210526315789476,0.007229565203668493,0.009863825098897301,0.1071835803876853,0.6,0.0025633722586157794
2646,0.18421052631578946,0.02819967591485849,0.008306884870255191,0.09806157354618017,0.7999999999999999,0.10246368555966961
2647,0.10526315789473684,0.03369335304720985,0.24132522144456825,0.12200684150513114,0.8105263157894737,0.22728567359726573
2648,0.12631578947368421,0.020016389102065407,0.044586347791664434,0.12884834663626,0.7052631578947368,0.022643121617772717
2649,0.01131578947368421,0.017246622085659354,0.0,0.11630558722919043,0.7263157894736842,0.004557106237539163
2650,0.0,0.007708089065184087,0.0,0.12086659064994298,0.6736842105263158,0.00014240956992309876
2654,0.0,0.02038380870399259,0.0,0.13112884834663627,0.631578947368421,0.004770720592423811
2655,0.14473684210526316,0.013090696642045995,0.0,0.11060433295324971,0.631578947368421,0.016163486186271718
2656,0.06578947368421052,0.011997353136636827,0.0046628991376605426,0.11402508551881414,0.6526315789473685,0.00598120193677015
2657,0.017105263157894738,0.011091236418642193,0.0015126139920704107,0.10832383124287344,0.7052631578947368,0.005055539732270009
2663,0.016842105263157894,0.01370705970507799,2.152107294304866e-09,0.09806157354618017,0.49473684210526314,0.0
2664,0.0,0.009552644803035606,0.0,0.11516533637400228,0.6736842105263158,0.0037738536029621192
2665,0.0009210526315789473,0.00879470545498754,0.0005377667772781547,0.09806157354618017,0.6631578947368421,0.0017801196240387358
2666,0.0006578947368421052,0.004161445221881205,0.0,0.09350057012542759,0.6736842105263158,0.00021361435488464814
2667,0.0005263157894736842,0.008018078862909603,0.0007173690981016219,0.09122006841505131,0.7263157894736842,0.0025633722586157794
2668,0.0,0.0066282710257158095,0.0,0.09236031927023945,0.6105263157894736,0.000854457419538593
2669,0.0,0.021159748520217216,0.0,0.10262257696693272,0.6947368421052631,0.002207348333808032
2670,0.0,0.004299889005332303,0.0,0.10148232611174458,0.6631578947368421,0.0002848191398461975
2671,0.0,0.005217196881979176,0.0028814553802911378,0.09350057012542759,0.5684210526315789,0.0009968669894616917
2672,0.0,0.012382563155615221,0.0,0.1071835803876853,0.6210526315789474,0.007761321560808886
2673,0.0,0.016675273892055198,0.0,0.10034207525655645,0.7473684210526315,0.007690116775847337
2674,0.017894736842105262,0.018690595715220058,0.009511724204744318,0.12200684150513114,0.6421052631578946,0.00989746510965537
2675,0.0,0.014239780409996414,0.007342768421116889,0.12314709236031927,0.5789473684210527,0.007191683281116491
2676,0.009210526315789473,0.023855716356896654,0.029933495002909268,0.10034207525655645,0.7473684210526315,0.07640273426374253
2677,0.0,0.013112899959261038,0.009738477044278711,0.09692132269099202,0.631578947368421,0.01744517231557961
2678,0.05789473684210526,0.013047364008152465,0.009530414539226258,0.11972633979475485,0.5578947368421052,0.00875818855027058
2679,0.0,0.020922821810013828,0.017706326822449193,0.10832383124287344,0.631578947368421,0.014312161777271435
2680,0.039473684210526314,0.014146293046964362,0.022023070621041817,0.11174458380843785,0.7473684210526315,0.02712902307035033
2681,0.0,0.020641543261326098,0.0,0.11516533637400228,0.631578947368421,0.0030618057533466246
2682,0.04736842105263158,0.017461192049999612,0.05440124580727936,0.11858608893956671,0.7263157894736842,0.07056394189689547
2683,0.0,0.010446989525353133,0.0,0.09236031927023945,0.5789473684210527,0.008615778980347481
2684,0.0,0.014868795856900457,0.0,0.10262257696693272,0.5473684210526316,0.004984334947308459
2685,0.0,0.005055894056495642,0.0,0.09692132269099202,0.7473684210526315,0.0003560239248077469
2687,0.060526315789473685,0.011685124011261953,0.0,0.13112884834663627,0.631578947368421,0.006052406721731701
2688,0.11842105263157894,0.015901359699291535,0.07003963461038851,0.16077537058152794,0.6631578947368421,0.0246368555966961
2689,0.0,0.013398282724284918,0.0069205113399614104,0.1071835803876853,0.7789473684210526,0.022856735972657364
2690,0.0,0.012692341075683865,0.0,0.11630558722919043,0.5578947368421052,0.007903731130731985
2691,0.034210526315789476,0.01523920183787063,0.00320887698404668,0.10946408209806158,0.5578947368421052,0.004485901452577613
2692,0.11842105263157894,0.01425170766085313,0.003826408390027303,0.09350057012542759,0.4421052631578947,0.007618911990885788
2693,0.060526315789473685,0.014672949667220566,0.0,0.11630558722919043,0.6105263157894736,0.024992879521503846
2695,0.0,0.011844978397246348,0.0,0.09236031927023945,0.8315789473684211,0.01637710054115637
2700,0.0,0.007905305153507554,0.0,0.13340935005701254,0.5052631578947367,0.002349757903731131
2704,0.0,0.02623247954430814,0.009855307058226443,0.13340935005701254,0.7578947368421053,0.014454571347194533
2707,0.10526315789473684,0.013568329156177502,0.0,0.12086659064994298,0.6105263157894736,0.0059099971518086014
2711,0.42105263157894735,0.01882329871008882,0.02213044176474653,0.11630558722919043,0.6736842105263158,0.03510395898604386
2712,0.19736842105263158,0.026856090284430402,0.007029710698812635,0.12428734321550741,0.5789473684210527,0.016519510111079466
2713,0.18421052631578946,0.008089779357914257,0.0,0.08779931584948689,0.39999999999999997,0.0012816861293078897
2714,0.0,0.0027958992029308662,0.0,0.11060433295324971,0.5578947368421052,0.0
2725,0.07631578947368421,0.016989676589944547,0.017949196076141538,0.11744583808437857,0.631578947368421,0.015451438336656225
2726,0.031578947368421054,0.010727343849089332,0.007580111780646556,0.112884834663626,0.6842105263157894,0.021575049843349476
2728,0.0,0.011432145742018932,0.0,0.14481185860889395,0.8105263157894737,0.009185417260039876
2731,0.0,0.0045627981264754714,0.0,0.10262257696693272,0.7052631578947368,0.0016377100541156366
2732,0.0,0.004765373258292598,0.0,0.13797035347776512,0.7368421052631579,0.0011392765593847905
2733,0.0,0.004924414837748473,0.0,0.10262257696693272,0.6842105263157894,0.0002848191398461975
2736,0.015789473684210527,0.02194892521040181,0.007826980008376267,0.11516533637400228,0.6526315789473685,0.0016377100541156366
2737,0.0008947368421052632,0.005975742638493465,0.0,0.11174458380843785,0.6736842105263158,0.0019225291939618345
2741,0.0,0.027302352119624073,0.0,0.10262257696693272,0.7473684210526315,0.0059099971518086014
2742,0.039473684210526314,0.037853112380493686,0.12779808565802173,0.13911060433295325,0.8315789473684211,0.24259470236399888
2743,0.003157894736842105,0.004305191426348696,0.0017858623923291618,0.10034207525655645,0.9157894736842104,0.0011392765593847905
2744,0.17105263157894737,0.011373603580118683,0.04223815446939992,0.10604332953249715,0.6421052631578946,0.02335516946738821
2745,0.13157894736842105,0.009036806729000585,0.0,0.15621436716077539,0.6631578947368421,0.004058672742808317
2746,0.046052631578947366,0.020374502525873913,0.008406891502798794,0.17787913340935008,0.5578947368421052,0.008259755055539733
2747,0.0014736842105263158,0.010441783910507553,0.00441170087005469,0.10034207525655645,0.7684210526315789,0.010039874679578467
2750,0.003157894736842105,0.003680232705961155,0.005151929651836419,0.12884834663626,0.7894736842105263,0.00014240956992309876
2751,0.02368421052631579,0.013644137520581355,0.008939221339682436,0.12086659064994298,0.7263157894736842,0.017658786670464256
2752,0.0,0.010548804045606592,0.001070237218505025,0.11858608893956671,0.6736842105263158,0.0035602392480774707
2754,0.0,0.015303057379976419,0.0,0.12086659064994298,0.7263157894736842,0.005269154087154657
2755,0.005263157894736842,0.01547828933486781,0.016543376104336417,0.12428734321550741,0.7578947368421053,0.029193961834235265
2756,0.02894736842105263,0.016069672752767116,0.012542279371807642,0.1596351197263398,0.7473684210526315,0.014953004841925379
2759,0.0,0.007958829833309271,0.05024524613065931,0.12428734321550741,0.631578947368421,0.0036314440330390205
2760,0.07368421052631578,0.025304148549909308,0.004079499077313947,0.09920182440136831,0.6421052631578946,0.00612361150669325
2761,0.013157894736842105,0.011567928269038448,0.012285492798927579,0.1265678449258837,0.6842105263157894,0.002705781828538878
2762,0.0,0.006720958367940016,0.0,0.11516533637400228,0.5894736842105263,7.120478496154938e-05
2763,0.0,0.022418294495915283,0.0,0.12086659064994298,0.7368421052631579,0.005553973227000855
2764,0.039473684210526314,0.01328986346603791,0.0,0.10034207525655645,0.7157894736842104,0.005696382796923953
2765,0.18421052631578946,0.019861566810431743,0.06378901903372364,0.11972633979475485,0.6526315789473685,0.017872401025348907
2766,0.0,0.016832213133726067,0.0,0.13683010262257697,0.6421052631578946,0.004272287097692965
2772,0.021052631578947368,0.00840908994601065,0.008103906718685534,0.10376282782212087,0.6105263157894736,0.002207348333808032
2773,0.07368421052631578,0.008238075452409939,0.003188039563854122,0.13568985176738882,0.631578947368421,0.002848191398461977
2774,0.19736842105263158,0.022439118781829134,0.038737931297487586,0.12998859749144812,0.6947368421052631,0.048276844203930504
2775,0.0044736842105263155,0.005364791588369348,0.0006971568650780597,0.11174458380843785,0.5789473684210527,0.0005696382796923955
2777,0.0,0.01878297437361658,0.0,0.10604332953249715,0.6421052631578946,0.0012816861293078897
2782,0.039473684210526314,0.024494238900387103,0.003806059139506003,0.13911060433295325,0.5684210526315789,0.004272287097692965
2784,0.018421052631578946,0.014827991142637205,0.001917017191112336,0.12884834663626,0.6526315789473685,0.0019225291939618345
2785,0.0007894736842105263,0.012067524824755257,0.004300078597074626,0.10148232611174458,0.6842105263157894,0.00961264596980917
2786,0.013157894736842105,0.011631274208848828,0.012455320965789411,0.12884834663626,0.631578947368421,0.006906864141270294
2787,0.0,0.011586323268024357,0.005194328317641519,0.10604332953249715,0.5684210526315789,0.003417829678154372
2789,0.0,0.020623500782924468,0.0,0.10946408209806158,0.8210526315789473,0.0064796354315009965
2790,0.16842105263157894,0.00755793173506467,0.026760941285775865,0.1516533637400228,0.5578947368421052,0.002278553118769581
2791,0.0,0.007584871248523431,0.0,0.09236031927023945,0.5263157894736842,0.003845058387923668
2792,0.005263157894736842,0.01193358526804423,0.0041394374175676325,0.1345496009122007,0.7578947368421053,0.02342637425234976
2796,0.02631578947368421,0.01425644933669142,0.0011453163509432425,0.10148232611174458,0.6947368421052631,0.005625178011962404
2799,0.01631578947368421,0.011877333576676037,0.022791453629132194,0.11174458380843785,0.6736842105263158,0.02200227855311877
2800,0.17105263157894737,0.023657064614794724,0.09373070065278044,0.12884834663626,0.7473684210526315,0.1220450014240957
2801,0.0,0.010938995016053018,0.008629533458716514,0.12884834663626,0.7473684210526315,0.006906864141270294
2802,0.015789473684210527,0.023237329496935216,0.025156831886826277,0.11744583808437857,0.7894736842105263,0.09320706351466819
2803,0.015789473684210527,0.0242764871181307,0.0004726232068486444,0.13112884834663627,0.7157894736842104,0.0037738536029621192
2804,0.0,0.00977453002613255,0.0,0.217787913340935,0.8315789473684211,0.003417829678154372
2805,0.014473684210526316,0.018097880755839197,0.005631347420097732,0.11972633979475485,0.7789473684210526,0.018014810595272004
2806,0.004736842105263158,0.013267994404091895,0.0024390549335455147,0.12998859749144812,0.7052631578947368,0.011819994303617205
2808,0.0,0.013520382703652419,0.0,0.1265678449258837,0.7578947368421053,0.010467103389347764
2809,0.001973684210526316,0.01813469449872084,0.0,0.12200684150513114,0.7999999999999999,0.0069780689262318426
2810,0.0,0.011782719243693203,0.0,0.10490307867730901,0.6947368421052631,0.005055539732270009
2811,0.0,0.009874740851707265,0.0,0.09806157354618017,0.7999999999999999,0.006550840216462547
2813,0.08421052631578947,0.009974100513591438,0.014484635832887673,0.22234891676168758,0.7473684210526315,0.002776986613500427
2815,0.0,0.00993893612867666,0.0,0.1619156214367161,0.7578947368421053,0.0015665052691540872
2816,0.0,0.013476673804264788,0.0,0.1071835803876853,0.7999999999999999,0.01459698091711763
2817,0.0,0.004454561521380939,0.0,0.12314709236031927,0.7789473684210526,0.0004984334947308461
2819,0.0,0.015262318420848056,0.0,0.11060433295324971,0.7894736842105263,0.0030618057533466246
2820,0.001814907894736842,0.015781053373881353,0.0,0.10262257696693272,0.8421052631578947,0.00491313016234691
2821,0.0,0.007167863142230402,0.0,0.10034207525655645,0.7684210526315789,0.0010680717744232411
2823,0.003289473684210526,0.026672704692812462,0.0030488186669318934,0.10490307867730901,0.7052631578947368,0.0037738536029621192
2824,0.0,0.008328136242301533,0.0,0.12542759407069556,0.7999999999999999,0.0058387923668470525
2826,0.010526315789473684,0.018057857797068543,0.033329399795313866,0.10832383124287344,0.6421052631578946,0.020079749359156938
2827,0.0,0.019653090155258096,0.0,0.16875712656784492,0.7578947368421053,7.120478496154938e-05
2828,0.014210526315789474,0.02856233009603756,0.016248410072001736,0.17103762827822122,0.7894736842105263,0.01979493021931074
2830,0.003947368421052632,0.01834288621497662,0.0,0.10490307867730901,0.6842105263157894,0.003845058387923668
2831,0.006578947368421052,0.02518111521293265,0.044792907408456366,0.12542759407069556,0.7578947368421053,0.06935346055254914
2832,0.005263157894736842,0.022894094998927455,0.02829976794469091,0.13112884834663627,0.7263157894736842,0.052833950441469664
2833,0.0025,0.036401070961188095,0.021377599123428334,0.12542759407069556,0.7263157894736842,0.06565081173454856
2834,0.011842105263157895,0.021144001991942215,0.02110969978584958,0.11858608893956671,0.6105263157894736,0.027841070919965825
2835,0.0005263157894736842,0.022698610462489464,0.005200925961236759,0.112884834663626,0.7999999999999999,0.06251780119624038
2836,0.007894736842105263,0.012867954775663935,7.982847455219944e-05,0.10946408209806158,0.7157894736842104,0.010395898604386215
2837,0.04736842105263158,0.024276766577453993,0.1287647692124776,0.13683010262257697,0.6631578947368421,0.172885217886642
2840,0.04473684210526316,0.006390252049660614,0.003686756712961664,0.12086659064994298,0.6105263157894736,0.0004984334947308461
2843,0.16578947368421051,0.116655200310598,0.036174682914886874,0.15849486887115166,0.8736842105263158,0.6869125605240674
2845,0.13157894736842105,0.01053437262002942,0.02112653105831379,0.10832383124287344,0.6210526315789474,0.0031330105383081744
2846,0.0,0.012611106086119936,0.0,0.11630558722919043,0.6421052631578946,0.0015665052691540872
2850,0.02631578947368421,0.026628011292932983,0.0,0.12770809578107184,0.8105263157894737,0.020222158929080036
2851,0.0,0.014562387887495008,0.0,0.14709236031927025,0.7473684210526315,0.004272287097692965
2852,0.013157894736842105,0.017971398927343785,0.015195879316260605,0.1322690992018244,0.6947368421052631,0.01594987183138707
2853,0.0,0.005336347012934181,0.0,0.11630558722919043,0.7578947368421053,0.00014240956992309876
2854,0.019373684210526317,0.008691367607442426,0.0,0.18015963511972635,0.8105263157894737,0.008544574195385929
2855,0.0,0.010282983433212945,0.013566768169503982,0.1402508551881414,0.7684210526315789,0.004058672742808317
2856,0.0,0.003731037680322497,0.0,0.10376282782212087,0.7368421052631579,0.0003560239248077469
2857,0.05,0.012133205071854287,0.006547679554926937,0.11858608893956671,0.7789473684210526,0.0121048134434634
2858,0.0,0.00471516738627138,3.5868454905081096e-09,0.10376282782212087,0.431578947368421,0.0002848191398461975
2859,0.02368421052631579,0.009228738661622906,0.012401080688281947,0.13683010262257697,0.7157894736842104,0.0004984334947308461
2860,0.08421052631578947,0.016116083092279875,0.0,0.13797035347776512,0.6947368421052631,0.014027342637425236
2862,0.05263157894736842,0.01021363551081219,0.0,0.11174458380843785,0.5684210526315789,0.002278553118769581
2866,0.0,0.013593613832074825,0.006111226815373675,0.10490307867730901,0.5578947368421052,7.120478496154938e-05
2867,0.0,0.013395855263888505,0.0,0.12428734321550741,0.7157894736842104,0.0037738536029621192
2869,0.034210526315789476,0.024627206742326952,0.01901028109969298,0.11630558722919043,0.7473684210526315,0.1041726003987468
2870,0.09210526315789473,0.020032188599754624,0.016385130937617082,0.13340935005701254,0.5894736842105263,0.033252634577043576
2871,0.18421052631578946,0.03065544937643674,0.1182955839504026,0.11858608893956671,0.7578947368421053,0.10217886641982342
2873,0.07368421052631578,0.017831669265699252,0.07005568430922034,0.14481185860889395,0.6631578947368421,0.03318142979208202
2874,0.08421052631578947,0.020339067814293465,0.05601469535188623,0.1516533637400228,0.6210526315789474,0.036884078610082596
2875,0.018421052631578946,0.017847459630730846,0.058027210152076056,0.13797035347776512,0.6736842105263158,0.03624323554542865
2877,0.014473684210526316,0.01920652146276827,0.05064470091766253,0.14823261117445838,0.6842105263157894,0.03852178866419823
2879,0.05,0.01860274868153648,0.014650858502662447,0.10604332953249715,0.5789473684210527,0.012816861293078897
2880,0.07105263157894737,0.005666640535088985,0.005329835036058326,0.14139110604332955,0.6631578947368421,0.0012816861293078897
2881,0.034210526315789476,0.020847630813265346,0.008200818620939925,0.12770809578107184,0.7684210526315789,0.0778268299629735
2884,0.06973684210526315,0.031350928652463944,0.057165460479814106,0.15279361459521096,0.863157894736842,0.14312161777271434
2886,0.0,0.003296719534769269,0.0,0.10832383124287344,0.7999999999999999,0.0009968669894616917
2887,0.0004073421052631579,0.005548955282416843,0.0,0.11744583808437857,0.7789473684210526,0.0012104813443463399
2888,0.13421052631578947,0.009240764545181959,0.013239626698381248,0.11516533637400228,0.47368421052631576,0.0037738536029621192
2889,0.19210526315789472,0.016223011900802674,0.05433843332773414,0.1345496009122007,0.6842105263157894,0.057818285388778125
2890,0.23684210526315788,0.02073910013659533,0.021625059898033077,0.1790193842645382,0.7684210526315789,0.03261179151238963
2891,0.0,0.010889388246371923,0.0,0.12200684150513114,0.8105263157894737,0.0018513244090002847
2892,0.0,0.009980955486403884,0.0,0.10832383124287344,0.7368421052631579,0.0007120478496154942
2894,0.0,0.004982010856318893,9.564861527263451e-05,0.10832383124287344,0.7578947368421053,0.0014953004841925378
2895,0.0,0.008954346136783538,0.0,0.14709236031927025,0.7789473684210526,0.0014240956992309884
2897,0.005263157894736842,0.015055096592831928,0.0,0.10946408209806158,0.6421052631578946,0.002776986613500427
2899,0.0,0.010256573613896368,0.0,0.12884834663626,0.6736842105263158,0.004058672742808317
2900,0.021052631578947368,0.019053427069957028,0.007542689504274986,0.13683010262257697,0.7052631578947368,0.014027342637425236
2901,0.009210526315789473,0.017037062297291523,0.005021583686711353,0.10490307867730901,0.6210526315789474,0.00726288806607804
2902,0.002368421052631579,0.018018185532350645,0.0007257673381330976,0.09806157354618017,0.7368421052631579,0.016519510111079466
2903,0.006578947368421052,0.014655310852285908,0.001696345489422551,0.11402508551881414,0.7368421052631579,0.00612361150669325
2904,0.06578947368421052,0.01858057458882583,0.014671486809762909,0.12884834663626,0.7578947368421053,0.05739105667900883
2905,0.0,0.007283316373379281,0.0,0.10946408209806158,0.6105263157894736,0.002705781828538878
2906,0.001973684210526316,0.014613010208703873,0.0,0.09007981755986318,0.8421052631578947,0.01488180005696383
2908,0.001736842105263158,0.02929038008221437,0.0,0.1071835803876853,0.6,0.006337225861577899
2911,0.0,0.005084875632199091,0.0,0.13911060433295325,0.7263157894736842,0.0002848191398461975
2912,0.013157894736842105,0.010645275961150112,0.007139744716609502,0.112884834663626,0.6736842105263158,0.003987467957846768
2913,0.0,0.01883364053158204,0.0,0.12542759407069556,0.8421052631578947,0.021575049843349476
2914,0.0,0.02185267430517279,0.0004958677590498822,0.09122006841505131,0.47368421052631576,0.0009256622045001424
2915,0.0,0.011768527093745778,0.0,0.11174458380843785,0.631578947368421,0.008259755055539733
2916,0.05973684210526316,0.016623614100940265,0.013672869569905054,0.10946408209806158,0.7052631578947368,0.06358587297066363
2917,0.039473684210526314,0.020415721862793283,0.011498159410057203,0.09464082098061574,0.7368421052631579,0.08003417829678154
2918,0.0,0.0047323970581444885,0.0,0.1402508551881414,0.7684210526315789,0.000854457419538593
2919,0.031578947368421054,0.015230766915289266,0.019821108326526185,0.11402508551881414,0.7578947368421053,0.005696382796923953
2920,0.039473684210526314,0.014949166897053175,0.01131992367736562,0.15849486887115166,0.7894736842105263,0.006906864141270294
2921,0.0,0.012154009265921362,0.0,0.14253135689851767,0.7789473684210526,0.0012104813443463399
2922,0.10684210526315789,0.02608746207389941,0.03242508323419331,0.1322690992018244,0.7473684210526315,0.052121902591854175
2923,0.0,0.012074332307748058,0.0,0.10490307867730901,0.6210526315789474,0.003417829678154372
2927,0.0,0.01770578105994939,0.01363588811684427,0.12200684150513114,0.7052631578947368,0.0035602392480774707
2928,0.0,0.004634909591073199,0.0,0.11516533637400228,0.7052631578947368,0.0010680717744232411
2934,0.060526315789473685,0.02299821642849669,0.006690763484442443,0.12998859749144812,0.6210526315789474,0.0025633722586157794
2935,0.02631578947368421,0.01562880831822913,0.010994718026754113,0.14823261117445838,0.7157894736842104,0.05774708060381658
2936,0.15789473684210525,0.017295974967458508,0.024023370060229164,0.16875712656784492,0.6526315789473685,0.024352036456849902
2937,0.07894736842105263,0.013798145179154975,0.05869681179404238,0.08551881413911061,0.7052631578947368,0.021717459413272574
2943,0.0,0.013588514156057682,0.0,0.1345496009122007,0.7789473684210526,0.007191683281116491
2944,0.0,0.015080629677016618,0.0,0.11402508551881414,0.7473684210526315,0.001708914839077186
2945,0.02631578947368421,0.01966880380596565,0.01797009590744563,0.20296465222348917,0.7684210526315789,0.01466818570207918
2946,0.0,0.012601507662957295,0.0,0.10604332953249715,0.5473684210526316,0.003845058387923668
2949,0.0670657894736842,0.013260231645111644,0.010598515432557137,0.16419612314709237,0.7263157894736842,0.00847336941042438
2950,0.0018421052631578947,0.009987096285390143,0.0025751032656313893,0.10034207525655645,0.7999999999999999,0.008402164625462831
2951,0.042105263157894736,0.017524373601972766,0.019360805575252885,0.14709236031927025,0.7789473684210526,0.007191683281116491
2953,0.0,0.014202939269141901,0.0,0.11744583808437857,0.6631578947368421,0.005126744517231558
2954,0.0,0.0097778305685978,0.005019761569202175,0.11744583808437857,0.7684210526315789,0.0020649387638849333
2955,0.0,0.02351614222806452,0.028924511420899295,0.11630558722919043,0.7052631578947368,0.010111079464540016
2957,0.0,0.008600210898635975,0.0,0.12314709236031927,0.7894736842105263,0.006764454571347194
2958,0.0007894736842105263,0.012462998124371306,0.0,0.11972633979475485,0.7894736842105263,0.013315294787809743
2959,0.0,0.010896044127248166,0.0,0.15393386545039908,0.7473684210526315,0.0030618057533466246
2962,0.0,0.01213450190923687,0.0,0.12770809578107184,0.7052631578947368,0.0035602392480774707
2964,0.2631578947368421,0.020219380683070182,0.0739146637670933,0.11972633979475485,0.7263157894736842,0.12410994018798063
2965,0.35526315789473684,0.0221514236278949,0.12978369122597266,0.1459521094640821,0.631578947368421,0.06031045286243236
2966,0.0217692,0.01826235078698667,0.02434474388380316,0.11516533637400228,0.7789473684210526,0.021788664198234123
2970,0.0,0.02093770621540914,0.021638721475137325,0.11516533637400228,0.7052631578947368,0.02591854172600399
2971,0.0,0.009687278441726045,0.0,0.11858608893956671,0.8105263157894737,0.009114212475078324
